,userId,itemId,rating
7308,599,89745,3.0
7309,601,89745,4.5
7310,610,89745,5.0
7311,63,89753,5.0
7312,104,89753,4.5
7313,177,89753,1.5
7314,246,89753,5.0
7315,249,89753,3.5
7316,318,89753,4.0
7317,599,89753,3.0
7318,610,89753,4.0
7319,41,89759,4.0
7320,462,89759,5.0
7321,490,89759,4.0
7322,351,89761,3.5
7323,462,89761,2.5
7324,2,89774,5.0
7325,50,89774,2.5
7326,65,89774,4.0
7327,68,89774,3.0
7328,103,89774,4.5
7329,105,89774,4.0
7330,159,89774,4.0
7331,222,89774,2.5
7332,351,89774,4.0
7333,495,89774,5.0
7334,567,89774,2.5
7335,177,89804,2.5
7336,249,89804,3.5
7337,305,89804,3.0
7338,326,89804,3.5
7339,365,89804,2.0
7340,414,89804,4.0
7341,490,89804,4.0
7342,560,89804,4.0
7343,599,89804,2.5
7344,610,89837,4.5
7345,249,89840,3.0
7346,305,89840,4.0
7347,448,89840,1.5
7348,599,89862,3.5
7349,62,89864,4.5
7350,68,89864,3.5
7351,89,89864,3.0
7352,105,89864,4.0
7353,152,89864,3.5
7354,159,89864,3.5
7355,211,89864,3.5
7356,249,89864,3.5
7357,298,89864,3.0
7358,317,89864,3.0
7359,326,89864,3.5
7360,339,89864,4.0
7361,365,89864,4.0
7362,414,89864,4.0
7363,489,89864,5.0
7364,490,89864,3.0
7365,539,89864,3.0
7366,564,89864,3.5
7367,610,89864,4.0
7368,89,89898,3.5
7369,63,89904,5.0
7370,104,89904,4.0
7371,153,89904,5.0
7372,177,89904,5.0
7373,305,89904,4.5
7374,339,89904,4.5
7375,414,89904,5.0
7376,448,89904,4.0
7377,483,89904,4.5
7378,599,89904,2.5
7379,177,89939,3.0
7380,489,89939,4.5
7381,318,89945,3.0
7382,249,90057,4.5
7383,599,90057,3.0
7384,599,90243,3.5
7385,318,90245,4.0
7386,21,90249,3.5
7387,249,90249,3.5
7388,292,90249,3.5
7389,298,90249,1.0
7390,305,90249,4.0
7391,448,90249,2.5
7392,448,90343,2.5
7393,563,90343,3.0
7394,339,90345,4.5
7395,362,90345,4.0
7396,365,90345,2.0
7397,380,90345,3.5
7398,351,90353,4.0
7399,318,90357,3.5
7400,418,90374,4.5
7401,448,90374,3.0
7402,298,90376,3.5
7403,351,90376,3.5
7404,490,90376,3.5
7405,560,90376,3.5
7406,464,90384,2.0
7407,125,90403,2.5
7408,249,90403,3.0
7409,534,90403,4.0
7410,80,90405,4.0
7411,105,90405,3.5
7412,211,90405,4.0
7413,212,90405,2.5
7414,222,90405,4.0
7415,249,90405,3.5
7416,256,90405,3.5
7417,279,90405,3.5
7418,305,90405,3.0
7419,339,90405,4.5
7420,352,90405,3.5
7421,414,90405,3.5
7422,564,90405,2.0
7423,599,90405,2.5
7424,599,90428,3.0
7425,249,90430,4.5
7426,462,90430,3.5
7427,526,90430,5.0
7428,599,90430,3.0
7429,249,90439,3.5
7430,305,90439,3.0
7431,317,90439,4.0
7432,339,90439,3.0
7433,448,90439,3.0
7434,537,90439,5.0
7435,551,90439,5.0
7436,80,90469,3.5
7437,610,90469,3.5
7438,351,90471,3.5
7439,599,90471,2.5
7440,50,90522,1.5
7441,103,90522,4.0
7442,249,90522,3.0
7443,448,90522,2.0
7444,534,90522,3.5
7445,564,90522,4.0
7446,563,90524,3.5
7447,318,90528,3.5
7448,249,90531,4.5
7449,298,90531,3.0
7450,339,90531,3.5
7451,560,90531,4.0
7452,68,90576,4.5
7453,18,90600,4.0
7454,317,90600,4.0
7455,318,90600,3.0
7456,378,90600,3.5
7457,610,90600,3.5
7458,380,90603,5.0
7459,414,90603,3.5
7460,599,90603,2.5
7461,318,90630,3.5
7462,177,90647,3.0
7463,210,90647,4.5
7464,246,90647,4.5
7465,249,90647,4.0
7466,318,90647,4.0
7467,382,90647,3.5
7468,567,90647,1.5
7469,89,90717,4.5
7470,249,90717,3.0
7471,305,90717,3.5
7472,448,90717,3.0
7473,448,90719,2.5
7474,448,90738,1.5
7475,50,90746,2.5
7476,204,90746,3.5
7477,249,90746,4.0
7478,318,90746,4.0
7479,352,90746,4.5
7480,380,90746,4.0
7481,448,90746,3.5
7482,517,90746,2.5
7483,534,90746,3.5
7484,561,90746,3.0
7485,596,90746,3.5
7486,610,90746,3.5
7487,318,90769,4.0
7488,509,90809,3.0
7489,483,90863,4.0
7490,103,90866,4.0
7491,177,90866,4.0
7492,210,90866,4.5
7493,249,90866,4.0
7494,252,90866,4.5
7495,318,90866,4.0
7496,352,90866,4.5
7497,448,90866,4.0
7498,462,90866,2.5
7499,503,90866,3.5
7500,509,90866,3.0
7501,511,90866,4.0
7502,517,90866,5.0
7503,567,90866,2.5
7504,610,90866,3.5
7505,246,90888,5.0
7506,298,90888,0.5
7507,351,90888,2.5
7508,103,90890,4.0
7509,292,90890,1.5
7510,341,90890,3.5
7511,448,90890,2.0
7512,567,90890,0.5
7513,419,90943,5.0
7514,599,90945,3.0
7515,70,91077,4.0
7516,280,91077,4.5
7517,317,91077,5.0
7518,414,91077,4.0
7519,448,91077,4.5
7520,462,91077,4.5
7521,489,91077,3.5
7522,490,91077,3.5
7523,491,91077,4.0
7524,599,91077,2.5
7525,610,91077,4.0
7526,280,91079,4.0
7527,567,91079,1.0
7528,50,91094,1.5
7529,68,91094,3.0
7530,249,91094,4.0
7531,298,91094,1.0
7532,380,91094,5.0
7533,448,91094,3.5
7534,483,91094,3.5
7535,517,91094,1.0
7536,567,91094,1.5
7537,599,91094,2.0
7538,10,91104,3.0
7539,111,91104,1.5
7540,177,91104,2.0
7541,204,91104,1.0
7542,280,91104,4.0
7543,483,91104,2.5
7544,563,91104,1.5
7545,103,91126,4.0
7546,448,91126,3.5
7547,567,91126,1.5
7548,298,91128,2.5
7549,318,91128,4.5
7550,351,91128,3.5
7551,448,91128,3.0
7552,483,91128,4.0
7553,560,91128,4.0
7554,610,91233,4.0
7555,105,91261,3.5
7556,509,91266,2.5
7557,448,91273,1.5
7558,111,91323,4.5
7559,298,91323,2.0
7560,365,91323,3.5
7561,448,91323,1.5
7562,534,91323,3.0
7563,426,91325,3.5
7564,448,91325,2.0
7565,509,91337,4.0
7566,534,91353,4.0
7567,560,91353,3.5
7568,89,91355,5.0
7569,89,91386,5.0
7570,517,91414,0.5
7571,125,91470,4.5
7572,448,91470,1.5
7573,222,91483,1.5
7574,18,91485,3.5
7575,249,91485,4.0
7576,292,91485,3.5
7577,305,91485,5.0
7578,352,91485,2.5
7579,380,91485,3.0
7580,534,91485,4.0
7581,561,91485,2.5
7582,562,91485,4.0
7583,610,91485,3.0
7584,489,91488,3.5
7585,517,91488,4.0
7586,15,91500,3.0
7587,18,91500,4.0
7588,21,91500,3.5
7589,62,91500,4.0
7590,63,91500,0.5
7591,68,91500,5.0
7592,73,91500,4.0
7593,80,91500,4.5
7594,103,91500,3.5
7595,104,91500,4.0
7596,105,91500,4.0
7597,123,91500,3.5
7598,125,91500,2.0
7599,139,91500,2.0
7600,141,91500,3.5
7601,177,91500,4.5
7602,211,91500,4.0
7603,212,91500,2.5
7604,222,91500,4.0
7605,247,91500,4.0
7606,248,91500,3.0
7607,249,91500,4.0
7608,256,91500,4.0
7609,280,91500,5.0
7610,292,91500,4.5
7611,305,91500,2.0
7612,308,91500,3.0
7613,318,91500,3.5
7614,332,91500,3.5
7615,352,91500,4.0
7616,357,91500,4.5
7617,378,91500,2.5
7618,380,91500,3.0
7619,414,91500,3.5
7620,418,91500,4.0
7621,443,91500,5.0
7622,461,91500,0.5
7623,466,91500,2.5
7624,475,91500,4.0
7625,495,91500,4.5
7626,503,91500,2.0
7627,509,91500,3.5
7628,511,91500,3.5
7629,525,91500,3.5
7630,534,91500,2.5
7631,551,91500,3.5
7632,560,91500,3.0
7633,561,91500,3.0
7634,563,91500,3.5
7635,567,91500,1.0
7636,582,91500,4.0
7637,586,91500,3.5
7638,606,91500,4.5
7639,610,91500,4.0
7640,10,91529,5.0
7641,15,91529,2.0
7642,16,91529,4.5
7643,18,91529,4.0
7644,21,91529,3.5
7645,24,91529,4.0
7646,25,91529,5.0
7647,30,91529,5.0
7648,41,91529,1.0
7649,62,91529,5.0
7650,63,91529,5.0
7651,68,91529,4.0
7652,73,91529,5.0
7653,103,91529,4.5
7654,105,91529,4.0
7655,111,91529,3.5
7656,112,91529,5.0
7657,119,91529,4.5
7658,122,91529,4.0
7659,131,91529,4.0
7660,139,91529,4.0
7661,141,91529,4.0
7662,153,91529,0.5
7663,177,91529,4.0
7664,184,91529,4.0
7665,211,91529,5.0
7666,212,91529,3.5
7667,222,91529,4.5
7668,227,91529,4.0
7669,233,91529,3.5
7670,247,91529,4.0
7671,249,91529,4.0
7672,279,91529,5.0
7673,282,91529,4.0
7674,298,91529,3.0
7675,305,91529,5.0
7676,308,91529,3.0
7677,317,91529,4.0
7678,328,91529,1.0
7679,331,91529,4.0
7680,352,91529,4.0
7681,357,91529,4.5
7682,362,91529,4.0
7683,365,91529,2.5
7684,366,91529,4.0
7685,378,91529,4.5
7686,380,91529,4.0
7687,393,91529,5.0
7688,408,91529,4.0
7689,414,91529,4.5
7690,433,91529,4.5
7691,441,91529,5.0
7692,448,91529,3.5
7693,472,91529,5.0
7694,475,91529,4.0
7695,509,91529,4.0
7696,511,91529,5.0
7697,514,91529,3.0
7698,515,91529,5.0
7699,522,91529,4.0
7700,523,91529,5.0
7701,525,91529,3.5
7702,528,91529,4.5
7703,560,91529,3.5
7704,561,91529,4.0
7705,573,91529,5.0
7706,582,91529,4.5
7707,586,91529,4.5
7708,596,91529,3.5
7709,599,91529,3.0
7710,601,91529,4.5
7711,610,91529,4.5
7712,21,91535,3.5
7713,80,91535,4.0
7714,122,91535,4.0
7715,177,91535,3.0
7716,249,91535,4.0
7717,292,91535,2.5
7718,317,91535,3.0
7719,318,91535,3.0
7720,328,91535,2.0
7721,352,91535,3.0
7722,376,91535,5.0
7723,448,91535,2.0
7724,517,91535,2.0
7725,551,91535,3.5
7726,560,91535,3.5
7727,561,91535,2.5
7728,567,91535,2.5
7729,610,91535,3.5
7730,18,91542,4.0
7731,24,91542,3.5
7732,62,91542,5.0
7733,65,91542,4.5
7734,73,91542,5.0
7735,103,91542,4.0
7736,105,91542,4.0
7737,111,91542,4.0
7738,119,91542,4.0
7739,123,91542,4.0
7740,177,91542,4.0
7741,205,91542,4.5
7742,211,91542,4.0
7743,222,91542,3.5
7744,246,91542,4.5
7745,249,91542,3.5
7746,279,91542,3.0
7747,291,91542,4.0
7748,292,91542,4.5
7749,298,91542,3.0
7750,344,91542,4.0
7751,382,91542,4.5
7752,408,91542,5.0
7753,414,91542,3.5
7754,448,91542,2.5
7755,462,91542,1.5
7756,489,91542,3.5
7757,509,91542,3.5
7758,534,91542,4.0
7759,551,91542,4.0
7760,561,91542,4.5
7761,596,91542,3.5
7762,599,91542,3.0
7763,610,91542,3.5
7764,599,91571,2.5
7765,249,91622,4.0
7766,298,91622,0.5
7767,222,91628,1.5
7768,448,91628,2.0
7769,563,91628,2.5
7770,21,91630,4.0
7771,63,91630,4.0
7772,68,91630,3.0
7773,80,91630,4.5
7774,177,91630,3.5
7775,249,91630,4.0
7776,298,91630,4.0
7777,305,91630,4.0
7778,317,91630,4.0
7779,339,91630,4.0
7780,414,91630,2.0
7781,432,91630,4.0
7782,448,91630,2.5
7783,534,91630,4.5
7784,567,91630,2.5
7785,573,91630,4.5
7786,582,91630,4.0
7787,586,91630,4.0
7788,599,91630,3.0
7789,610,91630,4.5
7790,103,91653,3.5
7791,448,91653,4.0
7792,483,91653,3.5
7793,517,91653,3.0
7794,599,91653,2.5
7795,47,91658,2.5
7796,62,91658,4.5
7797,63,91658,4.0
7798,80,91658,5.0
7799,105,91658,4.0
7800,111,91658,3.5
7801,119,91658,5.0
7802,122,91658,4.0
7803,204,91658,5.0
7804,212,91658,4.0
7805,227,91658,4.0
7806,233,91658,3.0
7807,237,91658,3.0
7808,292,91658,1.5
7809,298,91658,2.0
7810,317,91658,5.0
7811,328,91658,1.0
7812,331,91658,5.0
7813,332,91658,1.0
7814,339,91658,5.0
7815,351,91658,4.0
7816,352,91658,4.0
7817,414,91658,4.0
7818,424,91658,3.5
7819,432,91658,5.0
7820,448,91658,4.0
7821,489,91658,4.0
7822,490,91658,3.5
7823,495,91658,5.0
7824,517,91658,0.5
7825,522,91658,5.0
7826,528,91658,4.0
7827,560,91658,4.0
7828,582,91658,4.0
7829,610,91658,4.0
7830,382,91660,2.0
7831,610,91660,3.0
7832,89,91666,4.0
7833,103,91671,1.0
7834,382,91671,1.0
7835,448,91688,1.5
7836,125,91690,4.5
7837,249,91690,2.5
7838,414,91690,4.0
7839,318,91784,4.5
7840,305,91842,4.0
7841,448,91842,2.0
7842,318,91860,4.0
7843,525,91869,3.5
7844,448,91873,1.5
7845,483,91890,3.0
7846,448,91935,2.5
7847,125,91947,4.5
7848,80,91974,4.5
7849,249,91974,3.5
7850,332,91974,3.5
7851,351,91974,3.5
7852,380,91974,4.0
7853,103,91976,3.5
7854,249,91976,4.0
7855,298,91976,3.0
7856,318,91976,4.0
7857,448,91976,1.0
7858,503,91976,2.0
7859,249,91978,3.5
7860,339,91978,4.0
7861,503,91978,2.0
7862,599,91981,2.5
7863,249,92008,3.0
7864,448,92008,2.5
7865,599,92008,3.0
7866,50,92046,3.0
7867,351,92048,4.0
7868,448,92048,2.5
7869,18,92094,3.5
7870,292,92192,2.0
7871,448,92198,2.0
7872,567,92234,1.5
7873,339,92243,4.5
7874,10,92259,5.0
7875,41,92259,4.0
7876,89,92259,2.5
7877,105,92259,5.0
7878,119,92259,4.5
7879,125,92259,4.0
7880,153,92259,3.0
7881,209,92259,4.0
7882,233,92259,3.5
7883,241,92259,4.5
7884,256,92259,5.0
7885,300,92259,4.0
7886,305,92259,5.0
7887,308,92259,1.0
7888,326,92259,5.0
7889,339,92259,4.5
7890,348,92259,5.0
7891,417,92259,5.0
7892,445,92259,5.0
7893,466,92259,4.5
7894,471,92259,4.5
7895,475,92259,5.0
7896,483,92259,4.5
7897,487,92259,3.5
7898,509,92259,3.5
7899,511,92259,5.0
7900,523,92259,4.0
7901,526,92259,5.0
7902,543,92259,5.0
7903,551,92259,5.0
7904,560,92259,3.0
7905,563,92259,3.5
7906,581,92259,4.5
7907,582,92259,5.0
7908,111,92264,3.0
7909,448,92264,1.0
7910,599,92309,1.5
7911,610,92309,4.0
7912,432,92348,4.0
7913,306,92391,2.0
7914,432,92391,4.0
7915,610,92391,3.5
7916,68,92420,2.0
7917,125,92420,4.5
7918,249,92420,4.5
7919,298,92420,3.0
7920,305,92420,4.0
7921,365,92420,0.5
7922,448,92420,3.5
7923,610,92420,5.0
7924,318,92422,4.0
7925,351,92422,3.5
7926,50,92427,1.0
7927,212,92439,4.0
7928,448,92439,2.0
7929,50,92475,4.0
7930,318,92475,4.5
7931,63,92494,5.0
7932,249,92507,3.5
7933,305,92507,4.0
7934,448,92507,2.5
7935,610,92507,3.5
7936,73,92509,3.5
7937,503,92509,1.5
7938,509,92509,3.0
7939,63,92535,5.0
7940,105,92535,4.5
7941,122,92535,5.0
7942,280,92535,4.0
7943,298,92535,4.0
7944,415,92535,4.5
7945,487,92535,1.0
7946,495,92535,5.0
7947,522,92535,5.0
7948,573,92535,5.0
7949,318,92637,3.5
7950,89,92643,5.0
7951,483,92643,4.0
7952,448,92665,2.5
7953,599,92674,2.5
7954,567,92681,0.5
7955,125,92694,4.5
7956,560,92694,4.0
7957,489,92730,2.0
7958,377,92760,3.5
7959,332,92938,2.0
7960,380,92938,2.0
7961,489,92938,0.5
7962,567,92938,1.5
7963,596,92938,2.0
7964,596,92954,3.5
7965,89,93006,4.5
7966,177,93006,4.0
7967,177,93008,5.0
7968,89,93022,5.0
7969,357,93040,4.0
7970,50,93114,3.0
7971,509,93134,3.5
7972,382,93139,1.5
7973,610,93193,3.0
7974,599,93208,2.0
7975,448,93242,1.5
7976,111,93270,1.5
7977,249,93270,3.0
7978,298,93270,1.5
7979,305,93270,4.5
7980,365,93270,0.5
7981,448,93270,1.5
7982,503,93270,0.5
7983,564,93270,3.5
7984,73,93272,3.5
7985,249,93272,3.0
7986,503,93272,2.5
7987,567,93272,1.5
7988,586,93272,5.0
7989,68,93287,4.0
7990,222,93287,3.5
7991,448,93287,3.0
7992,483,93287,4.5
7993,80,93297,4.5
7994,503,93297,3.0
7995,484,93320,5.0
7996,50,93326,1.0
7997,68,93326,3.5
7998,73,93326,3.5
7999,89,93326,2.0
8000,111,93326,3.5
8001,249,93326,3.5
8002,448,93326,2.0
8003,489,93326,3.5
8004,534,93326,2.0
8005,561,93326,2.0
8006,564,93326,2.5
8007,249,93363,3.5
8008,292,93363,3.5
8009,298,93363,3.0
8010,352,93363,2.0
8011,408,93363,4.0
8012,448,93363,2.0
8013,509,93363,3.5
8014,534,93363,4.0
8015,556,93363,4.0
8016,567,93363,1.0
8017,610,93363,3.5
8018,111,93443,4.5
8019,249,93443,4.0
8020,298,93443,2.0
8021,365,93443,2.5
8022,599,93502,2.5
8023,21,93510,3.0
8024,30,93510,5.0
8025,68,93510,5.0
8026,73,93510,4.5
8027,89,93510,3.0
8028,111,93510,5.0
8029,122,93510,4.5
8030,125,93510,4.0
8031,212,93510,4.0
8032,249,93510,4.0
8033,280,93510,4.0
8034,298,93510,2.5
8035,305,93510,4.5
8036,318,93510,4.0
8037,365,93510,4.5
8038,448,93510,4.5
8039,484,93510,4.5
8040,509,93510,3.0
8041,525,93510,4.0
8042,534,93510,4.0
8043,550,93510,4.0
8044,560,93510,3.0
8045,564,93510,4.0
8046,596,93510,3.5
8047,599,93510,2.5
8048,249,93512,4.0
8049,249,93563,3.0
8050,380,93563,5.0
8051,448,93563,1.5
8052,610,93598,2.5
8053,332,93610,3.0
8054,52,93721,5.0
8055,68,93721,4.5
8056,298,93721,3.0
8057,525,93721,4.5
8058,483,93723,3.0
8059,599,93723,1.5
8060,517,93740,1.5
8061,249,93766,3.0
8062,332,93766,2.0
8063,448,93766,1.5
8064,534,93766,4.0
8065,105,93790,4.0
8066,104,93805,3.5
8067,305,93805,4.0
8068,610,93819,3.5
8069,111,93831,1.5
8070,249,93831,4.0
8071,365,93831,3.5
8072,503,93831,1.5
8073,212,93838,4.0
8074,249,93838,5.0
8075,279,93838,4.0
8076,305,93838,5.0
8077,380,93838,5.0
8078,534,93838,4.5
8079,599,93838,3.0
8080,610,93838,5.0
8081,41,93840,2.0
8082,68,93840,3.5
8083,80,93840,4.0
8084,122,93840,5.0
8085,125,93840,4.5
8086,249,93840,5.0
8087,298,93840,3.0
8088,305,93840,5.0
8089,352,93840,4.5
8090,380,93840,5.0
8091,414,93840,4.5
8092,503,93840,4.0
8093,509,93840,4.0
8094,533,93840,5.0
8095,561,93840,3.0
8096,562,93840,5.0
8097,573,93840,4.5
8098,599,93840,3.5
8099,610,93840,5.0
8100,125,93855,4.5
8101,448,93980,1.5
8102,503,93980,1.0
8103,448,93982,2.0
8104,509,93988,4.5
8105,448,94011,1.5
8106,104,94015,3.0
8107,246,94015,4.5
8108,503,94015,0.5
8109,534,94015,4.0
8110,305,94018,4.0
8111,448,94018,1.0
8112,534,94018,2.0
8113,10,94070,4.5
8114,448,94070,2.5
8115,483,94070,4.0
8116,517,94070,4.5
8117,599,94122,2.0
8118,489,94130,3.5
8119,503,94130,3.5
8120,104,94150,4.0
8121,318,94150,4.0
8122,380,94160,3.0
8123,377,94262,3.0
8124,249,94266,3.5
8125,448,94266,2.5
8126,483,94266,3.5
8127,528,94266,0.5
8128,448,94323,2.0
8129,564,94323,3.0
8130,563,94325,4.0
8131,341,94405,4.0
8132,380,94405,3.0
8133,111,94478,4.0
8134,177,94478,3.0
8135,305,94478,1.5
8136,448,94478,2.0
8137,509,94478,2.5
8138,599,94478,2.0
8139,448,94494,2.5
8140,21,94503,3.0
8141,89,94503,4.5
8142,509,94503,3.5
8143,89,94661,4.0
8144,21,94677,4.0
8145,50,94677,2.0
8146,89,94677,2.0
8147,105,94677,4.0
8148,122,94677,4.5
8149,125,94677,4.5
8150,184,94677,4.0
8151,249,94677,4.0
8152,298,94677,2.0
8153,305,94677,4.5
8154,318,94677,4.0
8155,341,94677,4.0
8156,365,94677,3.0
8157,448,94677,3.5
8158,511,94677,4.0
8159,564,94677,5.0
8160,318,94735,4.0
8161,21,94777,4.0
8162,24,94777,4.0
8163,62,94777,3.5
8164,111,94777,1.0
8165,177,94777,2.0
8166,222,94777,3.0
8167,246,94777,4.0
8168,249,94777,4.0
8169,292,94777,3.5
8170,298,94777,2.5
8171,318,94777,3.5
8172,380,94777,5.0
8173,448,94777,2.5
8174,483,94777,3.0
8175,509,94777,3.0
8176,525,94777,3.5
8177,534,94777,3.5
8178,610,94777,3.5
8179,249,94780,3.5
8180,448,94780,2.0
8181,483,94780,2.5
8182,509,94780,2.5
8183,534,94780,3.0
8184,556,94780,3.5
8185,509,94799,3.5
8186,483,94810,5.0
8187,104,94833,4.0
8188,105,94833,2.5
8189,448,94833,3.5
8190,15,94864,3.0
8191,50,94864,1.5
8192,62,94864,3.5
8193,68,94864,3.0
8194,80,94864,5.0
8195,122,94864,4.0
8196,139,94864,1.5
8197,249,94864,4.5
8198,279,94864,3.0
8199,298,94864,3.5
8200,305,94864,2.5
8201,317,94864,4.0
8202,318,94864,4.0
8203,328,94864,2.0
8204,331,94864,5.0
8205,352,94864,4.5
8206,380,94864,4.0
8207,408,94864,2.0
8208,414,94864,3.0
8209,448,94864,2.5
8210,483,94864,2.5
8211,534,94864,3.0
8212,561,94864,2.0
8213,573,94864,4.5
8214,582,94864,4.0
8215,599,94864,3.5
8216,610,94864,3.5
8217,610,94867,3.5
8218,448,94896,3.0
8219,610,94896,4.0
8220,448,94919,2.5
8221,125,94931,3.5
8222,111,94953,4.5
8223,298,94953,1.5
8224,318,94953,4.0
8225,448,94953,2.0
8226,534,94953,3.0
8227,68,94959,3.5
8228,89,94959,3.0
8229,105,94959,4.0
8230,122,94959,5.0
8231,125,94959,5.0
8232,153,94959,5.0
8233,212,94959,4.5
8234,237,94959,3.5
8235,249,94959,5.0
8236,280,94959,5.0
8237,292,94959,2.0
8238,298,94959,3.0
8239,331,94959,4.0
8240,352,94959,4.0
8241,414,94959,4.5
8242,448,94959,3.5
8243,487,94959,2.5
8244,495,94959,4.5
8245,496,94959,3.5
8246,522,94959,4.5
8247,525,94959,4.5
8248,560,94959,3.5
8249,567,94959,3.5
8250,599,94959,4.0
8251,610,94959,4.0
8252,380,94985,4.0
8253,382,94985,3.5
8254,586,94985,4.0
8255,380,95004,4.0
8256,21,95067,3.0
8257,448,95067,2.5
8258,537,95067,3.0
8259,122,95088,4.0
8260,249,95088,4.0
8261,298,95088,3.0
8262,414,95088,4.0
8263,610,95088,4.0
8264,119,95105,4.0
8265,210,95105,4.0
8266,246,95105,4.5
8267,249,95105,3.5
8268,388,95105,5.0
8269,448,95105,2.5
8270,561,95105,2.0
8271,567,95105,2.5
8272,606,95105,2.5
8273,414,95135,4.0
8274,599,95145,3.5
8275,380,95147,3.0
8276,599,95147,3.5
8277,380,95149,5.0
8278,599,95163,3.5
8279,599,95165,4.0
8280,10,95167,4.0
8281,21,95167,3.5
8282,52,95167,5.0
8283,68,95167,3.0
8284,89,95167,1.5
8285,153,95167,0.5
8286,159,95167,3.5
8287,177,95167,4.0
8288,205,95167,4.0
8289,246,95167,4.0
8290,249,95167,4.0
8291,252,95167,4.5
8292,292,95167,3.0
8293,382,95167,4.0
8294,448,95167,3.0
8295,483,95167,4.0
8296,496,95167,3.0
8297,509,95167,4.0
8298,517,95167,2.5
8299,523,95167,4.5
8300,525,95167,4.0
8301,561,95167,2.5
8302,567,95167,2.0
8303,586,95167,5.0
8304,596,95167,4.0
8305,601,95167,4.0
8306,610,95167,3.5
8307,21,95170,4.0
8308,105,95175,5.0
8309,380,95182,2.0
8310,599,95182,4.0
8311,509,95193,2.0
8312,563,95199,3.0
8313,448,95201,3.0
8314,249,95207,3.0
8315,448,95207,2.0
8316,511,95207,3.5
8317,561,95207,3.0
8318,599,95207,2.5
8319,610,95207,2.5
8320,68,95218,3.5
8321,222,95307,2.0
8322,380,95307,3.0
8323,448,95307,2.0
8324,563,95307,4.0
8325,249,95309,4.5
8326,414,95309,4.0
8327,534,95309,4.0
8328,105,95311,5.0
8329,105,95313,4.5
8330,105,95377,4.5
8331,308,95377,3.0
8332,610,95377,4.0
8333,18,95441,2.5
8334,21,95441,3.5
8335,68,95441,3.5
8336,73,95441,3.5
8337,111,95441,2.5
8338,119,95441,4.5
8339,125,95441,4.5
8340,249,95441,3.5
8341,256,95441,3.5
8342,292,95441,1.5
8343,298,95441,2.0
8344,365,95441,5.0
8345,380,95441,4.0
8346,414,95441,3.0
8347,448,95441,4.0
8348,491,95441,3.0
8349,534,95441,1.5
8350,563,95441,4.0
8351,564,95441,3.5
8352,599,95441,2.0
8353,610,95441,4.0
8354,10,95449,4.0
8355,68,95449,3.5
8356,104,95449,2.5
8357,222,95449,1.5
8358,599,95449,2.0
8359,380,95473,4.0
8360,380,95475,4.0
8361,599,95475,4.0
8362,380,95497,4.0
8363,599,95497,3.5
8364,599,95499,4.0
8365,448,95508,3.5
8366,10,95510,3.0
8367,21,95510,3.5
8368,30,95510,5.0
8369,68,95510,4.0
8370,73,95510,4.0
8371,86,95510,4.5
8372,114,95510,0.5
8373,139,95510,2.5
8374,153,95510,0.5
8375,177,95510,4.0
8376,211,95510,4.5
8377,246,95510,3.0
8378,249,95510,4.5
8379,292,95510,3.5
8380,298,95510,2.0
8381,305,95510,0.5
8382,318,95510,3.0
8383,380,95510,4.0
8384,414,95510,3.5
8385,448,95510,3.5
8386,459,95510,3.0
8387,472,95510,5.0
8388,475,95510,3.5
8389,534,95510,3.5
8390,561,95510,3.0
8391,567,95510,2.0
8392,586,95510,4.5
8393,596,95510,3.0
8394,599,95510,3.0
8395,610,95510,3.5
8396,599,95519,4.0
8397,10,95543,3.5
8398,50,95543,1.0
8399,89,95543,4.0
8400,111,95543,3.0
8401,249,95543,3.0
8402,306,95543,3.0
8403,177,95558,2.5
8404,249,95558,4.5
8405,318,95558,3.0
8406,414,95558,4.0
8407,509,95558,3.0
8408,567,95558,3.0
8409,610,95558,3.5
8410,249,95583,3.0
8411,448,95583,2.5
8412,68,95624,3.0
8413,89,95633,4.5
8414,105,95654,5.0
8415,177,95654,3.5
8416,610,95654,4.0
8417,125,95690,4.5
8418,599,95717,2.0
8419,111,95720,4.0
8420,222,95720,2.5
8421,249,95720,3.5
8422,292,95720,1.0
8423,318,95720,3.0
8424,365,95720,4.0
8425,448,95720,2.0
8426,483,95720,3.0
8427,534,95720,4.0
8428,21,95738,3.0
8429,448,95744,2.5
8430,125,95761,4.5
8431,599,95771,4.0
8432,599,95780,4.0
8433,382,95796,0.5
8434,599,95839,3.0
8435,89,95843,5.0
8436,63,95858,4.0
8437,105,95858,4.0
8438,380,95858,4.0
8439,509,95858,3.5
8440,610,95858,4.0
8441,249,95873,3.5
8442,318,95873,4.0
8443,599,95873,2.0
8444,610,95873,4.5
8445,68,95875,4.0
8446,249,95875,3.5
8447,380,95875,3.0
8448,448,95875,1.5
8449,483,95875,3.0
8450,534,95875,4.0
8451,561,95875,2.5
8452,610,95875,4.0
8453,483,95939,4.0
8454,222,95949,3.5
8455,599,95965,4.0
8456,21,96004,2.0
8457,599,96004,4.5
8458,380,96007,2.0
8459,105,96020,4.0
8460,233,96020,3.0
8461,318,96020,4.0
8462,10,96079,5.0
8463,21,96079,4.0
8464,24,96079,3.5
8465,50,96079,2.5
8466,62,96079,4.5
8467,68,96079,4.5
8468,73,96079,5.0
8469,80,96079,4.5
8470,103,96079,4.0
8471,122,96079,4.5
8472,139,96079,3.5
