,userId,date,ratings_per_day
2654,318,2012-07-16,3
2655,318,2012-07-18,12
2656,318,2012-08-25,4
2657,318,2012-08-30,2
2658,318,2012-09-03,4
2659,318,2012-09-05,7
2660,318,2012-09-07,2
2661,318,2012-09-09,8
2662,318,2012-12-15,3
2663,318,2013-02-23,3
2664,318,2014-10-11,10
2665,318,2014-10-12,6
2666,318,2014-10-15,5
2667,318,2014-10-17,2
2668,318,2014-10-18,37
2669,318,2014-10-19,9
2670,318,2014-10-30,10
2671,318,2014-10-31,1
2672,318,2014-11-02,8
2673,318,2014-11-08,3
2674,318,2014-11-09,1
2675,318,2014-11-10,2
2676,318,2014-11-11,2
2677,318,2014-11-15,2
2678,318,2014-11-28,3
2679,318,2014-11-29,27
2680,318,2014-12-06,1
2681,318,2014-12-13,2
2682,318,2014-12-14,1
2683,318,2014-12-19,2
2684,318,2014-12-20,17
2685,318,2014-12-27,12
2686,318,2014-12-28,1
2687,318,2015-01-13,2
2688,318,2015-01-14,1
2689,318,2015-01-17,2
2690,318,2015-01-21,1
2691,318,2015-01-24,1
2692,318,2015-01-26,3
2693,318,2015-01-29,8
2694,318,2015-02-01,2
2695,318,2015-02-04,1
2696,318,2015-02-06,3
2697,318,2015-02-11,4
2698,318,2015-02-17,2
2699,318,2015-02-20,4
2700,318,2015-02-21,30
2701,318,2015-02-24,3
2702,318,2015-03-02,1
2703,318,2015-03-06,1
2704,318,2015-03-11,4
2705,318,2015-03-13,1
2706,318,2015-03-14,7
2707,318,2015-03-15,3
2708,318,2015-03-19,3
2709,318,2015-03-21,2
2710,318,2015-03-24,1
2711,318,2015-03-25,1
2712,318,2015-03-28,5
2713,318,2015-03-29,1
2714,318,2015-04-01,3
2715,318,2015-04-03,1
2716,318,2015-04-04,3
2717,318,2015-04-05,3
2718,318,2015-04-08,5
2719,318,2015-04-09,1
2720,318,2015-04-11,1
2721,318,2015-04-12,1
2722,318,2015-04-13,2
2723,318,2015-04-17,3
2724,318,2015-05-22,3
2725,318,2015-05-23,2
2726,318,2015-05-25,2
2727,318,2015-05-26,1
2728,318,2015-05-30,3
2729,318,2015-05-31,4
2730,318,2015-06-01,3
2731,318,2015-06-05,1
2732,318,2015-06-12,1
2733,318,2015-06-15,9
2734,318,2015-06-19,1
2735,318,2015-06-23,1
2736,318,2015-06-24,2
2737,318,2015-06-26,1
2738,318,2015-06-27,1
2739,318,2015-07-01,1
2740,318,2015-07-08,1
2741,318,2015-07-09,2
2742,318,2015-07-20,3
2743,318,2015-07-31,2
2744,318,2015-08-08,1
2745,318,2015-08-15,1
2746,318,2015-08-25,1
2747,318,2015-09-06,1
2748,318,2015-09-16,2
2749,318,2015-09-19,2
2750,318,2015-10-03,2
2751,318,2015-10-04,3
2752,318,2015-10-06,1
2753,318,2015-10-07,3
2754,318,2015-10-16,3
2755,318,2015-10-22,1
2756,318,2015-10-23,3
2757,318,2015-10-29,1
2758,318,2015-11-07,1
2759,318,2015-11-10,3
2760,318,2015-11-14,1
2761,318,2015-11-18,3
2762,318,2015-11-22,1
2763,318,2015-11-24,1
2764,318,2015-12-05,1
2765,318,2015-12-13,2
2766,318,2015-12-16,1
2767,318,2015-12-21,1
2768,318,2015-12-27,1
2769,318,2015-12-29,1
2770,318,2015-12-31,1
2771,318,2016-01-02,2
2772,318,2016-01-05,3
2773,318,2016-01-18,1
2774,318,2016-01-22,1
2775,318,2016-01-25,1
2776,318,2016-01-31,1
2777,318,2016-02-19,3
2778,318,2016-02-20,2
2779,318,2016-02-28,5
2780,318,2016-03-08,2
2781,318,2016-03-10,2
2782,318,2016-03-27,1
2783,318,2016-04-09,3
2784,318,2016-12-10,2
2785,318,2016-12-13,2
2786,318,2016-12-25,1
2787,318,2016-12-26,3
2788,318,2016-12-31,3
2789,318,2017-01-02,1
2790,318,2017-01-15,4
2791,318,2017-01-18,2
2792,318,2017-07-29,2
2793,318,2017-08-08,2
2794,318,2017-10-11,6
2795,318,2017-11-18,2
2796,318,2017-11-29,2
2797,318,2017-12-07,4
2798,318,2018-01-03,1
2799,318,2018-01-04,1
2800,318,2018-01-24,2
2801,318,2018-01-30,1
2802,318,2018-02-04,2
2803,318,2018-02-06,2
2804,318,2018-02-15,1
2805,318,2018-02-19,2
2806,318,2018-02-28,1
2807,318,2018-04-29,1
2808,318,2018-05-01,2
2809,318,2018-05-04,2
2810,318,2018-05-07,3
2811,318,2018-05-13,2
2812,318,2018-05-20,1
2813,318,2018-06-18,1
2814,318,2018-06-23,1
2815,318,2018-07-29,3
2816,318,2018-08-03,1
2817,318,2018-08-10,1
2818,318,2018-08-23,7
2819,318,2018-09-05,5
2820,318,2018-09-06,1
2821,318,2018-09-09,1
2830,326,2011-11-25,44
2831,326,2011-12-03,14
2832,326,2011-12-04,2
2833,326,2011-12-10,1
2834,326,2011-12-18,10
2835,326,2011-12-26,7
2836,326,2012-01-04,2
2837,326,2012-03-20,3
2838,326,2012-03-26,5
2839,326,2012-05-03,1
2840,326,2013-01-06,2
2841,326,2014-12-29,24
2842,326,2015-07-14,17
2843,326,2015-07-20,4
2844,326,2015-09-15,2
2845,326,2015-10-04,4
2846,326,2016-05-22,10
2879,339,2016-04-09,210
2880,339,2016-04-11,27
2881,339,2016-04-12,2
2882,339,2016-04-13,68
2883,339,2016-04-15,1
2884,339,2016-04-16,5
2885,339,2016-04-17,16
2886,339,2016-04-18,3
2887,339,2016-04-19,1
2888,339,2016-04-20,3
2889,339,2016-04-28,3
2890,339,2016-04-29,3
2891,339,2016-12-17,3
2892,339,2017-03-01,1
2893,339,2017-05-07,1
2894,339,2017-05-09,8
2895,339,2017-07-20,1
2896,339,2017-07-21,2
2897,339,2017-08-28,5
2898,339,2017-09-09,2
2899,339,2017-10-03,3
2900,339,2017-10-09,1
2901,339,2017-10-12,2
2997,380,2017-04-29,333
2998,380,2017-05-01,42
2999,380,2017-05-03,2
3000,380,2017-05-06,128
3001,380,2017-05-08,74
3002,380,2017-05-09,23
3003,380,2017-05-11,55
3004,380,2017-05-12,53
3005,380,2017-05-13,97
3006,380,2017-05-14,9
3007,380,2017-05-15,185
3008,380,2017-05-16,2
3009,380,2017-05-17,1
3010,380,2017-05-20,16
3011,380,2017-05-21,11
3012,380,2017-05-22,24
3013,380,2017-06-05,1
3014,380,2017-08-03,9
3015,380,2017-08-06,1
3016,380,2017-08-07,1
3017,380,2017-08-08,4
3018,380,2017-08-09,4
3019,380,2017-08-10,1
3020,380,2017-08-12,5
3021,380,2017-08-14,1
3022,380,2017-08-26,1
3023,380,2017-10-15,1
3024,380,2017-10-16,22
3025,380,2017-10-17,5
3026,380,2017-10-18,2
3027,380,2017-10-19,27
3028,380,2017-10-23,3
3029,380,2017-10-24,1
3030,380,2017-10-25,1
3031,380,2017-10-26,13
3032,380,2017-10-27,4
3033,380,2017-10-31,1
3034,380,2018-04-21,1
3035,380,2018-05-13,1
3036,380,2018-07-12,1
3037,380,2018-08-13,2
3038,380,2018-09-14,48
3039,380,2018-09-15,2
3040,381,2006-11-24,48
3041,381,2006-11-30,54
3042,381,2006-12-05,8
3043,381,2006-12-13,48
3044,381,2006-12-15,1
3045,381,2006-12-20,2
3046,381,2006-12-23,1
3047,381,2006-12-24,18
3048,381,2006-12-28,1
3049,381,2006-12-31,94
3050,381,2007-01-11,2
3051,381,2007-01-12,1
3052,381,2007-01-13,37
3053,381,2007-01-14,3
3054,381,2007-01-28,1
3055,381,2007-02-04,5
3056,381,2007-02-10,2
3057,381,2007-03-11,1
3058,381,2007-04-06,6
3059,381,2007-04-08,2
3060,381,2007-04-12,1
3061,381,2007-05-11,1
3062,381,2007-08-17,8
3063,381,2007-12-10,11
3064,381,2007-12-31,12
3065,381,2008-01-20,63
3066,381,2008-01-27,1
3067,381,2009-07-24,9
3068,381,2009-09-17,2
3069,381,2010-01-07,15
3070,381,2010-01-08,2
3071,381,2010-01-12,2
3072,381,2010-01-13,1
3073,381,2010-01-14,1
3074,381,2010-07-09,8
3075,381,2010-07-10,1
3076,381,2010-07-11,1
3084,385,1996-06-13,66
3085,385,1996-06-18,1
3086,385,1996-07-08,3
3087,385,1996-07-21,4
3088,385,1996-07-25,2
3089,385,1996-08-12,2
3090,385,1996-08-21,2
3091,385,1996-09-16,26
3092,385,1996-10-08,4
3093,385,1996-11-04,3
3094,385,1996-11-22,1
3095,385,1996-12-02,2
3096,385,1996-12-16,2
3097,385,1997-01-06,1
3098,385,1997-05-30,63
3099,385,1997-05-31,17
3100,385,1997-06-09,1
3101,385,1997-06-23,1
3103,387,2004-09-10,13
3104,387,2004-09-11,207
3105,387,2004-09-12,84
3106,387,2004-09-13,76
3107,387,2004-09-14,56
3108,387,2004-09-16,8
3109,387,2004-09-18,2
3110,387,2004-09-30,3
3111,387,2005-05-29,41
3112,387,2005-05-30,53
3113,387,2005-06-03,3
3114,387,2005-06-06,4
3115,387,2005-06-11,3
3116,387,2005-06-12,2
3117,387,2005-06-19,1
3118,387,2005-06-26,2
3119,387,2005-07-05,1
3120,387,2005-07-10,1
3121,387,2005-07-11,4
3122,387,2005-07-17,2
3123,387,2005-07-19,2
3124,387,2005-07-20,1
3125,387,2005-07-21,1
3126,387,2005-07-23,1
3127,387,2005-07-24,1
3128,387,2005-07-27,1
3129,387,2005-07-28,1
3130,387,2005-07-29,1
3131,387,2005-08-02,1
3132,387,2005-08-03,2
3133,387,2005-08-04,1
3134,387,2005-08-05,1
3135,387,2005-08-06,3
3136,387,2005-08-09,1
3137,387,2005-08-18,1
3138,387,2005-08-20,2
3139,387,2005-08-21,1
3140,387,2005-08-28,1
3141,387,2005-09-04,4
3142,387,2005-09-05,2
3143,387,2005-09-12,4
3144,387,2005-09-18,2
3145,387,2005-09-19,1
3146,387,2005-09-29,4
3147,387,2005-10-01,2
3148,387,2005-10-02,2
3149,387,2005-10-06,1
3150,387,2005-10-08,1
3151,387,2005-10-09,1
3152,387,2005-10-10,1
3153,387,2005-10-11,1
3154,387,2005-10-15,1
3155,387,2005-10-16,1
3156,387,2005-10-19,1
3157,387,2005-10-22,1
3158,387,2005-10-23,1
3159,387,2005-10-29,2
3160,387,2005-11-06,1
3161,387,2005-11-07,2
3162,387,2005-11-12,2
3163,387,2005-11-14,2
3164,387,2005-11-20,2
3165,387,2005-11-24,1
3166,387,2005-11-25,1
3167,387,2005-11-26,2
3168,387,2005-11-27,1
3169,387,2005-12-01,1
3170,387,2005-12-03,1
3171,387,2005-12-04,1
3172,387,2005-12-11,1
3173,387,2005-12-18,2
3174,387,2005-12-19,2
3175,387,2005-12-20,1
3176,387,2005-12-31,3
3177,387,2006-01-05,1
3178,387,2006-01-07,1
3179,387,2006-01-10,1
3180,387,2006-01-14,2
3181,387,2006-01-16,1
3182,387,2006-01-21,1
3183,387,2006-01-22,2
3184,387,2006-01-24,1
3185,387,2006-01-28,3
3186,387,2006-01-29,1
3187,387,2006-01-31,1
3188,387,2006-02-04,1
3189,387,2006-02-05,2
3190,387,2006-02-17,1
3191,387,2006-02-18,1
3192,387,2006-02-19,1
3193,387,2006-02-25,1
3194,387,2006-02-26,3
3195,387,2006-03-05,2
3196,387,2006-03-14,3
3197,387,2006-03-16,1
3198,387,2006-03-17,1
3199,387,2006-03-18,4
3200,387,2006-03-19,2
3201,387,2006-03-22,2
3202,387,2006-03-26,1
3203,387,2006-04-07,1
3204,387,2006-04-09,2
3205,387,2006-04-12,2
3206,387,2006-04-16,2
3207,387,2006-04-17,1
3208,387,2006-04-22,3
3209,387,2006-04-30,1
3210,387,2006-05-01,2
3211,387,2006-05-18,3
3212,387,2006-05-22,3
3213,387,2006-05-30,2
3214,387,2006-06-02,2
3215,387,2006-06-03,1
3216,387,2006-06-21,3
3217,387,2006-06-24,1
3218,387,2006-06-27,2
3219,387,2006-06-30,1
3220,387,2006-07-01,2
3221,387,2006-07-03,2
3222,387,2006-07-05,2
3223,387,2006-07-07,1
3224,387,2006-07-09,2
3225,387,2006-07-11,1
3226,387,2006-07-13,1
3227,387,2006-07-14,2
3228,387,2006-07-17,2
3229,387,2006-07-19,1
3230,387,2006-07-22,1
3231,387,2006-07-27,2
3232,387,2006-07-28,1
3233,387,2006-07-31,3
3234,387,2006-08-01,1
3235,387,2006-08-02,2
3236,387,2006-08-03,5
3237,387,2006-08-04,2
3238,387,2006-08-06,4
3239,387,2006-08-07,3
3240,387,2006-08-08,1
3241,387,2006-08-09,3
3242,387,2006-08-10,1
3243,387,2006-08-11,2
3244,387,2006-08-12,2
3245,387,2006-08-13,1
3246,387,2006-08-14,1
3247,387,2006-08-15,4
3248,387,2006-08-16,2
3249,387,2006-08-17,2
3250,387,2006-08-18,1
3251,387,2006-08-19,1
3252,387,2006-08-21,1
3253,387,2006-08-23,1
3254,387,2006-08-25,2
3255,387,2006-08-26,1
3256,387,2006-08-27,1
3257,387,2006-09-01,2
3258,387,2006-09-10,1
3259,387,2006-09-12,1
3260,387,2006-09-16,1
3261,387,2006-09-18,2
3262,387,2006-09-26,1
3263,387,2006-10-01,1
3264,387,2006-10-12,1
3265,387,2006-10-15,2
3266,387,2006-10-16,1
3267,387,2006-10-21,1
3268,387,2006-10-22,2
3269,387,2006-10-23,1
3270,387,2006-10-30,3
3271,387,2006-11-01,3
3272,387,2006-11-05,1
3273,387,2006-11-12,1
3274,387,2006-11-19,2
3275,387,2006-11-23,1
3276,387,2006-12-03,2
3277,387,2006-12-16,1
3278,387,2006-12-17,3
3279,387,2006-12-18,1
3280,387,2006-12-20,1
3281,387,2006-12-24,2
3282,387,2006-12-27,1
3283,387,2007-01-05,1
3284,387,2007-01-06,2
3285,387,2007-01-07,2
3286,387,2007-01-12,1
3287,387,2007-01-13,2
3288,387,2007-01-14,1
3289,387,2007-01-15,1
3290,387,2007-01-19,1
3291,387,2007-01-21,1
3292,387,2007-01-26,1
3293,387,2007-01-27,1
3294,387,2007-02-03,1
3295,387,2007-02-09,1
3296,387,2007-02-10,2
3297,387,2007-02-18,4
3298,387,2007-02-20,3
3299,387,2007-02-23,1
3300,387,2007-02-25,1
3301,387,2007-02-27,1
3302,387,2007-03-05,1
3303,387,2007-03-06,1
3304,387,2007-03-07,1
3305,387,2007-03-13,1
3306,387,2007-03-17,1
3307,387,2007-03-18,2
3308,387,2007-03-23,1
3309,387,2007-03-28,2
3310,387,2007-03-30,1
3311,387,2007-04-06,1
3312,387,2007-04-08,1
3313,387,2007-04-09,1
3314,387,2007-04-14,1
3315,387,2007-04-15,1
3316,387,2007-04-20,1
3317,387,2007-04-21,1
3318,387,2007-04-22,2
3319,387,2007-04-27,1
3320,387,2007-04-28,2
3321,387,2007-04-29,2
3322,387,2007-05-04,1
3323,387,2007-05-06,3
3324,387,2007-05-07,2
3325,387,2007-05-11,1
3326,387,2007-05-13,2
3327,387,2007-05-14,1
3328,387,2007-05-15,2
3329,387,2007-05-17,1
3330,387,2007-05-18,1
3331,387,2007-05-19,2
3332,387,2007-05-20,1
3333,387,2007-05-23,1
3334,387,2007-05-25,1
3335,387,2007-05-26,1
3336,387,2007-06-05,1
3337,387,2007-06-10,2
3338,387,2007-06-20,1
3339,387,2007-06-22,1
3340,387,2007-06-24,1
3341,387,2007-06-25,4
3342,387,2007-07-01,2
3343,387,2007-07-02,4
3344,387,2007-07-04,1
3345,387,2007-07-09,2
3346,387,2007-07-15,1
3347,387,2007-07-16,2
3348,387,2007-07-17,1
3349,387,2007-07-21,1
3350,387,2007-07-23,3
3351,387,2007-07-26,1
3352,387,2007-07-28,1
3353,387,2007-07-29,1
3354,387,2007-07-30,2
3355,387,2007-08-03,3
3356,387,2007-08-10,1
3357,387,2007-08-11,1
3358,387,2007-08-13,1
3359,387,2007-08-14,1
3360,387,2007-08-21,1
3361,387,2007-08-24,1
3362,387,2007-08-25,1
3363,387,2007-08-26,2
3364,387,2007-08-29,1
3365,387,2007-09-01,1
3366,387,2007-09-02,1
3367,387,2007-09-08,2
3368,387,2007-09-20,1
3369,387,2007-09-23,2
3370,387,2007-09-29,1
3371,387,2007-10-01,3
3372,387,2007-10-06,1
3373,387,2007-10-07,1
3374,387,2007-10-14,2
3375,387,2007-10-16,1
3376,387,2007-10-27,2
3377,387,2007-10-28,1
3378,387,2007-11-04,1
3379,387,2007-11-11,1
3380,387,2007-11-19,1
3381,387,2007-11-25,2
3382,387,2007-12-01,1
3383,387,2007-12-02,1
3384,387,2007-12-11,2
3385,387,2007-12-20,2
3386,387,2007-12-29,1
3387,387,2007-12-30,2
3388,387,2007-12-31,1
3389,387,2008-01-06,3
3390,387,2008-01-07,1
3391,387,2008-01-14,1
3392,387,2008-02-05,3
3393,387,2008-02-11,1
3394,387,2008-02-18,2
3395,387,2008-02-27,1
3396,387,2008-03-02,1
3397,387,2008-03-04,1
3398,387,2008-03-05,1
3399,387,2008-03-08,2
3400,387,2008-03-15,3
3401,387,2008-03-16,1
3402,387,2008-03-22,1
3403,387,2008-03-30,2
3404,387,2008-03-31,1
3405,387,2008-04-03,1
3406,387,2008-04-05,1
3407,387,2008-04-06,1
3408,387,2008-04-20,4
3409,387,2008-05-11,2
3410,387,2008-05-27,1
3411,387,2008-06-04,4
3412,387,2008-06-21,1
3413,387,2008-06-28,1
3414,387,2008-06-29,1
3415,387,2008-07-10,1
3416,387,2008-07-11,2
3417,387,2008-07-12,1
3418,387,2008-10-14,1
3419,387,2009-11-06,1
3453,405,2011-01-24,2
3454,405,2011-01-25,86
3455,405,2011-02-02,1
3456,405,2011-02-23,6
3457,405,2011-02-24,1
3458,405,2011-02-25,1
3459,405,2011-03-01,1
3460,405,2011-03-06,5
3461,405,2011-03-14,1
3462,405,2011-03-15,2
3463,405,2011-03-23,6
3464,405,2011-03-30,1
3465,405,2011-04-07,1
3466,405,2011-04-11,1
3467,405,2011-04-12,1
3468,405,2011-04-21,1
3469,405,2011-05-04,2
3470,405,2011-05-05,1
3473,408,2016-07-01,43
3474,408,2016-07-02,4
3475,408,2016-07-03,1
3476,408,2016-07-04,5
3477,408,2016-07-05,3
3478,408,2016-07-06,5
3479,408,2016-07-07,5
3480,408,2016-07-09,2
3481,408,2016-07-10,11
3482,408,2016-07-11,6
3483,408,2016-07-12,2
3484,408,2016-07-13,19
3485,408,2016-07-14,2
3486,408,2016-07-22,1
3487,408,2016-07-24,1
3488,408,2016-07-26,4
3489,408,2016-08-01,1
3490,408,2016-08-04,1
3491,408,2016-08-11,2
3492,408,2016-08-30,4
3493,408,2016-09-01,2
3494,408,2016-09-03,1
3495,408,2016-09-17,3
3496,408,2016-09-27,2
3497,408,2016-10-05,1
3498,408,2017-01-09,1
3499,408,2017-01-13,2
3500,408,2017-01-31,6
3501,408,2017-03-18,1
3514,414,2000-06-19,292
3515,414,2000-06-20,540
3516,414,2000-06-21,95
3517,414,2000-06-22,65
3518,414,2000-06-26,3
3519,414,2000-06-28,1
3520,414,2000-06-30,14
3521,414,2000-07-06,1
3522,414,2000-07-10,4
3523,414,2000-07-11,2
3524,414,2000-07-12,4
3525,414,2000-07-17,5
3526,414,2000-07-31,3
3527,414,2000-08-01,1
3528,414,2000-08-08,5
3529,414,2000-08-14,1
3530,414,2000-08-18,1
3531,414,2000-08-22,2
3532,414,2000-08-24,1
3533,414,2000-08-28,1
3534,414,2000-09-05,4
3535,414,2000-09-11,1
3536,414,2000-09-19,1
3537,414,2000-10-02,3
3538,414,2000-10-10,4
3539,414,2000-10-20,1
3540,414,2000-10-30,1
3541,414,2000-11-09,1
3542,414,2000-11-13,1
3543,414,2000-11-20,2
3544,414,2000-12-01,4
3545,414,2000-12-04,3
3546,414,2000-12-15,1
3547,414,2001-01-02,2
3548,414,2001-01-04,1
3549,414,2001-01-05,1
3550,414,2001-01-08,3
3551,414,2001-01-09,1
3552,414,2001-01-11,3
3553,414,2001-01-12,2
3554,414,2001-01-15,4
3555,414,2001-01-23,1
3556,414,2001-01-29,2
3557,414,2001-01-31,1
3558,414,2001-02-05,2
3559,414,2001-02-07,1
3560,414,2001-02-12,1
3561,414,2001-02-14,1
3562,414,2001-02-19,1
3563,414,2001-03-05,1
3564,414,2001-03-13,3
3565,414,2001-04-02,13
3566,414,2001-04-09,2
3567,414,2001-05-07,6
3568,414,2001-05-15,1
3569,414,2001-05-24,6
3570,414,2001-05-28,1
3571,414,2001-05-29,56
3572,414,2001-05-31,6
3573,414,2001-06-04,3
3574,414,2001-06-05,1
3575,414,2001-06-18,13
3576,414,2001-06-25,3
3577,414,2001-06-27,1
3578,414,2001-07-03,2
3579,414,2001-07-04,1
3580,414,2001-07-09,1
3581,414,2001-07-16,1
3582,414,2001-07-23,2
3583,414,2001-08-02,1
3584,414,2001-08-03,1
3585,414,2001-08-07,1
3586,414,2001-08-08,1
3587,414,2001-08-09,1
3588,414,2001-08-10,1
3589,414,2001-08-13,3
3590,414,2001-08-20,2
3591,414,2001-08-21,1
3592,414,2001-08-27,3
3593,414,2001-09-04,1
3594,414,2001-09-07,1
3595,414,2001-09-10,3
3596,414,2001-09-17,3
3597,414,2001-09-20,2
3598,414,2001-10-02,1
3599,414,2001-10-16,4
3600,414,2001-11-06,12
3601,414,2001-11-19,3
3602,414,2001-11-26,1
3603,414,2001-12-03,1
3604,414,2001-12-18,21
3605,414,2002-01-09,8
3606,414,2002-01-10,1
3607,414,2002-01-15,4
3608,414,2002-01-16,4
3609,414,2002-01-18,1
3610,414,2002-01-21,1
3611,414,2002-01-28,3
3612,414,2002-02-04,1
3613,414,2002-02-14,1
3614,414,2002-02-25,1
3615,414,2002-02-26,1
3616,414,2002-03-08,3
3617,414,2002-03-12,1
3618,414,2002-03-13,1
3619,414,2002-03-14,11
3620,414,2002-03-18,2
3621,414,2002-03-20,1
3622,414,2002-03-25,1
3623,414,2002-04-01,11
3624,414,2002-04-02,1
3625,414,2002-04-04,4
3626,414,2002-04-08,2
3627,414,2002-04-12,1
3628,414,2002-04-22,10
3629,414,2002-04-26,1
3630,414,2002-04-29,1
3631,414,2002-04-30,2
3632,414,2002-05-02,1
3633,414,2002-05-03,2
3634,414,2002-05-06,1
3635,414,2002-05-07,1
3636,414,2002-05-09,1
3637,414,2002-05-14,1
3638,414,2002-05-17,1
3639,414,2002-05-21,5
3640,414,2002-05-28,3
3641,414,2002-06-03,4
3642,414,2002-06-06,1
3643,414,2002-06-07,6
3644,414,2002-06-14,1
3645,414,2002-06-17,3
3646,414,2002-06-21,2
3647,414,2002-06-24,21
3648,414,2002-06-26,6
3649,414,2002-07-08,2
3650,414,2002-07-09,18
3651,414,2002-07-11,1
3652,414,2002-07-15,2
3653,414,2002-07-16,1
3654,414,2002-07-24,4
3655,414,2002-08-06,3
3656,414,2002-08-07,1
3657,414,2002-08-13,2
3658,414,2002-08-16,1
3659,414,2002-08-19,2
3660,414,2002-08-22,1
3661,414,2002-09-03,3
3662,414,2002-09-16,1
3663,414,2002-09-17,1
3664,414,2002-09-23,3
3665,414,2002-09-24,1
3666,414,2002-09-27,3
3667,414,2002-09-30,4
3668,414,2002-10-01,1
3669,414,2002-10-07,16
3670,414,2002-10-11,1
3671,414,2002-10-15,6
3672,414,2002-10-22,3
3673,414,2002-10-25,1
3674,414,2002-10-28,1
3675,414,2002-10-29,1
3676,414,2002-11-04,4
3677,414,2002-11-05,2
3678,414,2002-11-07,1
3679,414,2002-11-08,1
3680,414,2002-11-11,5
3681,414,2002-11-18,5
3682,414,2002-11-25,1
3683,414,2002-12-02,3
3684,414,2002-12-09,2
3685,414,2002-12-10,6
3686,414,2002-12-16,8
3687,414,2002-12-20,2
3688,414,2003-01-27,6
3689,414,2003-02-03,1
3690,414,2003-02-04,1
3691,414,2003-02-10,2
3692,414,2003-02-16,8
3693,414,2003-02-24,1
3694,414,2003-02-28,2
3695,414,2003-03-03,4
3696,414,2003-03-04,1
3697,414,2003-03-09,2
3698,414,2003-03-10,3
3699,414,2003-03-12,1
3700,414,2003-03-17,2
3701,414,2003-03-31,3
3702,414,2003-04-05,2
3703,414,2003-04-11,3
3704,414,2003-04-12,1
3705,414,2003-04-14,1
3706,414,2003-04-19,3
3707,414,2003-04-21,3
3708,414,2003-04-28,1
3709,414,2003-05-05,4
3710,414,2003-05-12,2
3711,414,2003-05-22,23
3712,414,2003-06-10,3
3713,414,2003-06-16,2
3714,414,2003-06-20,2
3715,414,2003-07-02,3
3716,414,2003-07-11,1
3717,414,2003-07-14,3
3718,414,2003-07-19,3
3719,414,2003-07-21,1
3720,414,2003-07-31,2
3721,414,2003-08-05,1
3722,414,2003-08-12,3
3723,414,2003-08-18,2
3724,414,2003-09-02,1
3725,414,2003-09-21,2
3726,414,2003-09-22,1
3727,414,2003-09-30,14
3728,414,2003-10-02,1
3729,414,2003-10-07,1
3730,414,2003-10-10,14
3731,414,2003-10-21,2
3732,414,2003-10-23,1
3733,414,2003-10-24,2
3734,414,2003-10-26,4
3735,414,2003-10-27,1
3736,414,2003-10-31,1
3737,414,2003-11-14,2
3738,414,2003-11-17,3
3739,414,2003-11-19,2
3740,414,2003-11-24,2
3741,414,2003-11-26,1
3742,414,2003-11-28,3
3743,414,2003-12-05,3
3744,414,2003-12-15,4
3745,414,2003-12-17,1
3746,414,2003-12-22,27
3747,414,2003-12-28,3
3748,414,2003-12-31,2
3749,414,2004-01-04,1
3750,414,2004-01-05,4
3751,414,2004-01-09,32
3752,414,2004-01-12,2
3753,414,2004-01-13,2
3754,414,2004-01-15,2
3755,414,2004-01-19,1
3756,414,2004-01-26,4
3757,414,2004-01-27,1
3758,414,2004-01-30,1
3759,414,2004-02-02,2
3760,414,2004-02-06,2
3761,414,2004-02-07,1
3762,414,2004-02-16,2
3763,414,2004-02-20,1
3764,414,2004-02-23,1
3765,414,2004-02-27,1
3766,414,2004-03-14,2
3767,414,2004-03-21,2
3768,414,2004-03-22,1
3769,414,2004-04-05,3
3770,414,2004-04-14,3
3771,414,2004-04-23,4
3772,414,2004-04-25,9
3773,414,2004-05-24,3
3774,414,2004-05-25,3
3775,414,2004-06-02,4
3776,414,2004-06-09,2
3777,414,2004-06-28,4
3778,414,2004-07-05,6
3779,414,2004-07-06,1
3780,414,2004-07-12,4
3781,414,2004-07-14,2
3782,414,2004-07-16,2
3783,414,2004-07-21,1
3784,414,2004-07-25,3
3785,414,2004-08-05,5
3786,414,2004-08-12,1
3787,414,2004-08-13,1
3788,414,2004-08-25,2
3789,414,2004-08-31,1
3790,414,2004-09-07,2
3791,414,2004-09-12,2
3792,414,2004-09-17,1
3793,414,2004-09-18,29
3794,414,2004-09-20,1
3795,414,2004-09-22,2
3796,414,2004-10-04,1
3797,414,2004-10-24,4
3798,414,2004-10-25,2
3799,414,2004-10-28,1
3800,414,2004-11-01,1
3801,414,2004-11-09,2
3802,414,2004-11-18,9
3803,414,2004-11-28,1
3804,414,2004-11-29,2
3805,414,2004-12-06,2
3806,414,2004-12-10,1
3807,414,2004-12-13,1
3808,414,2004-12-18,2
3809,414,2004-12-20,2
3810,414,2004-12-21,1
3811,414,2005-01-03,3
3812,414,2005-01-06,3
3813,414,2005-01-11,3
3814,414,2005-01-13,2
3815,414,2005-01-20,3
3816,414,2005-01-31,1
3817,414,2005-02-14,1
3818,414,2005-02-28,3
3819,414,2005-03-04,7
3820,414,2005-03-05,7
3821,414,2005-04-04,2
3822,414,2005-04-11,4
3823,414,2005-04-25,2
3824,414,2005-05-04,1
3825,414,2005-05-19,3
3826,414,2005-05-25,2
3827,414,2005-06-13,1
3828,414,2005-06-16,2
3829,414,2005-07-16,1
3830,414,2005-07-28,2
3831,414,2005-08-02,1
3832,414,2005-08-08,2
3833,414,2005-08-29,3
3834,414,2005-09-15,1
3835,414,2005-10-10,11
3836,414,2005-10-18,1
3837,414,2005-10-23,3
3838,414,2005-11-03,2
3839,414,2005-11-14,3
3840,414,2005-11-26,1
3841,414,2005-12-03,1
3842,414,2005-12-07,1
